AP_Ratio,District,Season,Avg_Humidity,Crop_Name,Transplant,Growth,NDVI,EVI,LAI,FPAR,Soil_Moisture_mm,Avg_Salinity_Index,pH,Organic_Carbon,Nitrogen,Clay,Silt,CN_Ratio,Dominant_Soil_Texture,Rainfall,Temp_Mean,Temp_Max,Temp_Min,Heat_Stress_Days,Wind_Mean,Wind_Max,Rain_Temp_Ratio,LST_C
2.525543831,Coxsbazar,Kharif 1,72.5,Maize 1,March,April To May,0.315879,0.56382,0.872355,0.0261536,30.501767,910.2371214032944,5.51,22.04,1.96,32.1,33.3,11.24,Loamy,1987.35,27.71319672131148,31.21,19.08,0,3.1152459016393443,6.25,71.71,25.64836400000001
8.578947368,Dhaka,Kharif 2,70.0,Black Berry,June,July To August,0.402204,0.694262,1.185883,0.0346093,26.466383,906.1117998042618,5.48,17.23,1.47,35.84,31.12,11.71,Loamy,1137.55,27.810325203252034,33.68,18.24,0,1.992032520325204,7.4,40.9,25.631777
4.58423913,Jhenaidah,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.367164,0.65396,1.216258,0.0282206,22.665676,766.1341203091143,6.2,20.05,1.55,31.91,51.4,12.93,Loamy,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09,27.079507000000035
1.296229245,Habiganj,Rabi,75.0,Boro,November,Dec To March,0.457216,0.763058,1.127457,0.0405914,12.941128,797.800038,5.6,23.24,2.13,29.48,32.42,10.91,Loamy,92.75,18.541373,30.87,8.65,0,1.05301,4.6,5.0,16.46405100000004
2.117073171,Kurigram,Rabi,87.5,Karala,February,March To July,0.328006,0.577734,0.8188,0.027387,9.673514,930.224707307822,5.72,18.09,2.21,32.35,31.54,8.18,Loamy,82.39,18.50783333333333,29.15,7.75,0,1.2979166666666666,6.09,4.45,18.186620000000005
7.094790465,Sunamganj,Kharif 1,80.0,Ripe Papaya,April,No Need To Do,0.020473,0.042578,0.0,0.0,26.980079,857.333542,5.78,19.19,2.27,29.1,31.02,8.44,Loamy,3283.3,25.634864,35.66,15.57,5,1.61133,6.21,128.07,27.718270000000015
1.576083695,Narail,Kharif 1,87.5,Kolmi Shak,March,April To Aug,0.29416,0.544498,1.064477,0.0190866,30.635502,804.622624,5.73,14.44,1.38,29.28,38.06,10.48,Loamy,1913.29,27.044191,37.88,15.49,17,2.008358,6.1,70.74,26.951716000000037
1.152135884,Bagerhat,Kharif 1,80.0,Lady’s Finger,April,May To June,0.267065,0.517053,0.864094,0.0166388,25.581922,633.257905,5.74,34.78,4.49,27.82,48.11,7.74,Loamy,595.91,28.381525,40.66,15.83,70,2.44196,6.05,21.0,28.01933600000001
1.43559719,Dinajpur,Rabi,75.0,Lal Shak,September,Oct To Nov,0.38184,0.659431,1.368191,0.0305614,6.852184,853.0760826674295,6.41,14.41,1.24,35.31,39.91,11.61,Loamy,75.37,18.04758333333333,29.74,7.23,0,1.368083333333333,7.31,4.18,17.11278200000004
5.804646734,Chattogram,Kharif 2,75.0,Cabbage,September,Oct To Jan,0.474827,0.779965,1.862547,0.0450577,29.051457,765.508478,5.41,21.14,1.86,30.25,39.55,11.37,Loamy,1567.05,27.753864,33.98,19.76,2,2.376906,11.73,56.46,23.949209
2.33463035,Magura,Kharif 1,70.0,Wood Apple,May,June To August,0.448548,0.725513,1.652452,0.0355975,24.233288,924.633053171217,6.11,20.14,1.7,31.15,51.14,11.84,Loamy,558.92,29.277131147540985,43.33,15.19,58,2.47672131147541,6.36,19.09,25.23011200000002
0.6172839506,Thakurgaon,Rabi,85.0,Groundnut,October,Nov To March,0.423411,0.712826,1.61461,0.0380582,9.814591,830.8890306064766,5.47,17.8,1.44,36.8,30.17,12.35,Loamy,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,4.19,17.610645000000034
0.274409885,Narayanganj,Kharif 2,90.0,Lentil,October,Nov To Feb,0.332731,0.5865,1.244518,0.0236187,24.895348,881.190997,5.36,27.46,1.86,34.85,33.8,14.79,Loamy,1017.88,29.388999,31.39,18.9,0,2.328588,7.73,34.63,27.731629
13.25,Bogura,Kharif 1,70.0,Safeda,April,No Need To Do,0.394795,0.689532,1.177882,0.0345611,25.925098,1086.6998506354364,6.3,15.58,1.32,36.99,42.73,11.79,Loamy,895.25,28.693032786885247,40.21,14.25,47,2.442459016393443,6.82,31.2,26.76850300000001
3.333333333,Moulvibazar,Kharif 2,82.5,Shalgom,September,Oct To Nov,0.399766,0.676958,1.248533,0.0305222,28.543041,576.5795702892858,5.53,18.11,2.71,27.69,32.55,6.68,Loamy,1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,58.31,25.06999000000002
6.849170717,Lakshmipur,Kharif 2,70.0,Black Berry,June,July To August,0.42977,0.713583,1.445833,0.0350378,25.956304,750.642319,5.76,34.03,4.01,34.53,34.98,8.47,Loamy,1349.69,26.751568,33.54,18.79,2,2.548934,7.79,50.45,24.21711400000004
3.328529407,Rajbari,Kharif 2,62.5,Oal Kachu,September,Oct To Dec,0.371971,0.663944,1.251383,0.0309474,23.673873,812.627491,5.78,20.54,1.68,31.21,49.7,12.25,Loamy,1015.9,28.086822,34.63,19.73,1,2.076511,7.3,36.17,24.57083800000004
7.598802395,Shariatpur,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.331167,0.598631,1.018351,0.0250254,24.577846,1131.743854003569,5.51,21.26,2.27,30.69,44.38,9.36,Loamy,897.09,28.29688524590164,38.75,16.37,34,2.7896721311475408,6.68,31.7,29.14381400000002
1.485207101,Gaibandha,Rabi,80.0,Danta Shak,March,April To Aug,0.337414,0.608544,1.197785,0.0250618999999999,8.909985,1024.6324994238396,5.9,14.23,1.28,31.83,39.21,11.11,Loamy,82.59,19.20083333333333,29.93,8.25,0,1.225,4.57,4.3,16.481179999999995
0.001,Lakshmipur,Rabi,62.5,Cheena,November,Dec To Feb,0.388059,0.663973,1.115742,0.0345339,11.273935,767.378621,5.51,33.55,3.94,33.84,33.89,8.5,Loamy,132.7,20.07555,30.09,9.69,0,1.562453,5.23,6.61,20.87940800000001
3.474278729,Khagrachari,Rabi,77.5,Sweet Potato,November,Dec To March,0.607117,0.918511,2.64239,0.0567534,9.874891,593.007361,5.55,16.82,1.47,31.48,37.2,11.46,Loamy,82.94,19.730065,32.68,8.13,0,0.313069,1.06,4.2,19.129459
1.482646946,Tangail,Kharif 1,70.0,Wood Apple,May,June To August,0.237397,0.485545,0.941046,0.0109265,27.432289,869.338928,6.19,19.54,1.73,30.54,38.67,11.26,Loamy,1025.12,27.230768,43.55,15.21,36,2.407981,6.7,37.64,26.14498700000001
0.91578538,Mymensingh,Kharif 1,72.5,Aus,March,April To July,0.231428,0.459663,0.78058,0.0058396,29.316997,772.557461,5.73,16.45,1.59,29.08,40.32,10.34,Loamy,1927.19,27.283494,37.22,15.45,18,1.940592,6.15,70.63,28.02169600000002
6.176521099,Jhenaidah,Rabi,80.0,Banana,January,Jan To Jan,0.550462,0.844447,2.152035,0.0492046,10.480039,689.0704221881782,6.2,20.05,1.55,31.91,51.4,12.93,Loamy,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26,20.39732300000003
6.511111111,Noakhali,Kharif 1,80.0,Jambura,April,No Need To Do,0.286799,0.518364,0.808183,0.0197004,25.4568,892.7393467460697,5.42,28.22,1.98,35.19,37.68,14.25,Loamy,1243.4,28.06844262295082,32.74,18.65,0,4.176393442622951,8.21,44.3,28.445267
2.525543831,Joypurhat,Kharif 2,75.0,Pineapple,September,Sep To May,0.407981,0.703304,1.388128,0.0329973,23.77598,755.5575616431244,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,27.99,27.09641100000005
1.240999156,Narayanganj,Kharif 2,70.0,Palong Shak,August,Sep To Jan,0.301976,0.557566,1.017,0.019048,23.115276,839.354855,5.64,26.49,1.78,34.62,34.38,14.84,Loamy,1079.7,26.960861,32.23,19.65,2,2.19644,7.74,40.05,26.23514700000004
2.525543831,Chapai Nawabganj,Kharif 2,67.5,Tobacco,October,Nov To Feb,0.443935,0.726292,1.399965,0.0360686,24.037381,745.5128181275109,6.92,13.2,1.17,37.53,42.92,11.27,Loamy,667.02,28.46113821138212,37.9,17.77,17,2.312439024390244,8.68,23.44,27.19156100000004
3.162162162,Kushtia,Rabi,75.0,Lal Shak,September,Oct To Nov,0.41385,0.698973,1.547732,0.0305982,10.66934,804.9334970964089,6.22,17.82,1.47,39.7,44.47,12.11,Loamy,91.4,19.20508333333333,30.12,7.92,0,1.4246666666666667,5.1,4.76,17.445358
1.161185661,Jhallokati,Rabi,75.0,Lal Shak,September,Oct To Nov,0.458042,0.729757,1.629813,0.0384767,10.072897,650.461515,5.55,48.21,5.61,28.6,45.34,8.6,Loamy,228.75,19.24876,32.25,8.71,0,1.385973,4.24,11.88,15.31779800000004
10.018479948,Joypurhat,Kharif 1,70.0,Amra,June,June To August,0.366231,0.648731,1.181812,0.0296289,27.153456,907.187521,6.49,15.24,1.39,36.9,39.61,10.94,Loamy,579.83,30.319542,44.12,13.09,71,2.169793,6.01,19.12,28.478850000000023
3.424164524,Gopalganj,Kharif 1,75.0,Chalkumra,March,April To July,0.40009,0.671453,1.40408,0.033265,27.313341,878.6298459145404,5.56,34.91,2.99,29.61,47.24,11.67,Loamy,668.3100000000001,28.977213114754097,42.19,15.6,56,2.5653278688524592,6.27,23.06,28.70212200000003
45.199822328,Kushtia,Kharif 1,80.0,Ripe Papaya,April,No Need To Do,0.35547,0.61694,1.258322,0.0247984,25.396272,849.924845,6.23,18.17,1.51,39.32,43.4,12.06,Loamy,677.23,28.268591,42.06,15.04,53,2.553253,6.29,23.96,26.70801900000004
2.587266286,Khulna,Rabi,60.0,Maize 2,December,Jan To March,0.445569,0.746849,1.619119,0.0393618,9.644337,750.690029,5.97,38.86,3.69,32.79,52.84,10.52,Loamy,117.7,19.553632,32.98,7.67,0,1.363802,4.83,6.02,17.34205000000003
3.940004528,Mymensingh,Kharif 1,75.0,Jute,March,April To Aug,0.298844,0.54145,1.159935,0.0194303,31.64177,902.6254778032315,5.8,16.9,1.64,28.89,39.69,10.3,Loamy,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,73.12,25.86460500000004
2.615023474,Gazipur,Rabi,77.5,Lemon,January,Jan To Jan,0.532328,0.819378,2.054388,0.0476833,10.334421,656.8828317474396,5.52,17.0,1.32,34.17,33.55,12.87,Loamy,82.23,19.61058333333333,30.39,8.94,0,1.2454166666666666,3.9,4.19,17.532913000000008
3.127422751,Rangpur,Kharif 1,72.5,Maize 1,March,April To May,0.278189,0.536133,1.046369,0.0157625999999999,24.787284,985.0492344640646,6.09,14.0,1.42,33.35,40.81,9.85,Loamy,1198.2,28.210163934426227,38.3,13.81,31,2.29344262295082,5.95,42.47,29.484962
1.283899273,Habiganj,Kharif 1,67.5,Wood Apple,May,June To August,0.300402,0.549722,0.507044,0.0238317,28.230103,748.960811,5.64,22.37,2.14,29.76,34.84,10.43,Loamy,2122.71,25.527617,36.56,14.02,26,2.255457,6.72,83.15,25.665932
2.404407481,Satkhira,Kharif 1,67.5,Amra,June,June To August,0.277398,0.548146,1.167343,0.0173655,23.982405,794.513383,5.93,36.88,4.34,36.24,48.8,8.5,Loamy,434.06,28.40494,42.62,15.46,61,2.034073,5.54,15.28,28.101135
3.356043904,Manikganj,Kharif 1,65.0,Taramind,February,March To April,0.318752,0.574388,1.011995,0.0198933,27.438168,915.146768,5.63,19.32,1.62,36.3,39.28,11.89,Loamy,885.53,30.743248,40.73,15.81,35,2.467047,6.75,28.8,28.55529200000001
3.140337906,Jhallokati,Kharif 1,82.5,Malta,June,June To August,0.467725,0.768784,1.702662,0.0407738,28.330815,643.262156,5.55,47.35,5.66,29.61,45.09,8.37,Loamy,632.64,28.29031,41.06,15.43,48,2.543919,5.98,22.36,25.14676900000001
1.831439314,Tangail,Kharif 1,87.5,Malta,June,June To August,0.240737,0.429845,0.694937,0.0141114999999999,26.950677,846.068595,6.14,19.26,1.72,30.94,38.72,11.17,Loamy,1048.09,27.943571,40.15,14.76,44,2.295212,6.34,37.51,27.187955000000045
3.269972965,Gopalganj,Kharif 1,75.0,Mukhi Kachu,April,May To Sep,0.314059,0.562402,1.046797,0.0185877999999999,27.950381,732.056371,5.59,35.03,3.03,30.5,47.52,11.56,Loamy,707.54,29.204456,42.42,14.76,59,2.652395,6.02,24.23,26.893826000000047
14.57416705,Gazipur,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.362747,0.632687,1.186588,0.0351018,24.096192,967.6076764862764,5.52,17.0,1.32,34.17,33.55,12.87,Loamy,1043.06,28.513934426229508,40.93,15.5,46,2.537540983606557,6.3,36.58,25.658241000000032
4.397648309,Gaibandha,Kharif 2,82.5,Betelnut,July,Aug To Jan,0.415115,0.703549,1.374633,0.0342372,28.2827,958.201801,5.98,14.04,1.28,31.69,39.17,10.98,Loamy,1164.44,28.880996,35.77,18.66,2,1.946335,6.9,40.32,28.26724200000001
3.19047619,Barguna,Kharif 2,80.0,Gourd,July,Aug To Jan,0.4602,0.775229,1.799189,0.0451037,28.002125,700.9043525517267,5.77,28.09,2.86,29.33,48.27,9.82,Loamy,1785.97,28.12731707317073,32.51,20.84,0,2.483414634146341,7.86,63.49,27.44639900000004
1.515463918,Joypurhat,Kharif 2,72.5,Barbati,September,Oct To Dec,0.445628,0.747414,1.19749,0.0389355,25.925295,755.5575616431244,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,783.3,27.9830081300813,35.83,17.28,4,2.051056910569106,7.97,27.99,25.550765000000013
1.875457875,Khagrachari,Kharif 1,80.0,Lady’s Finger,April,May To June,0.405574,0.695894,1.420468,0.0324946,27.210049,845.5260138827658,5.43,16.62,1.52,30.93,37.58,10.93,Loamy,1145.52,26.892377049180325,38.65,12.79,22,0.2070491803278688,0.99,42.59,24.99485900000002
0.259859729,Shariatpur,Rabi,45.0,Sesame,November,Dec To Jan,0.360727,0.646912,1.136829,0.0296761,9.84367,901.853132,5.49,21.4,2.31,30.45,44.02,9.28,Loamy,137.14,19.910039,30.3,9.77,0,1.580319,4.78,6.89,17.06920500000001
3.68,Joypurhat,Rabi,60.0,Boroi,October,No Need To Do,0.461221,0.756462,1.600588,0.0398013,10.52376,872.9465574969236,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,4.02,17.388363000000027
3.295952199,Narail,Rabi,80.0,Laushak,September,Oct To Nov,0.425273,0.724543,1.536663,0.0415223,11.643423,808.728178,5.84,14.83,1.41,29.53,36.65,10.53,Loamy,79.88,19.689913,28.12,7.43,0,1.097181,3.57,4.06,13.228887000000045
31.401669306,Chuadanga,Kharif 1,82.5,Ripe Papaya,April,No Need To Do,0.396107,0.685195,1.177221,0.0312762,25.94276,785.198259,6.27,16.13,1.36,42.21,43.8,11.86,Clayey,364.74,30.591915,44.03,14.29,65,2.493173,6.84,11.92,28.029672000000005
3.218161193,Cumilla,Kharif 2,77.5,Pineapple,September,Sep To May,0.469519,0.773777,1.465034,0.044162,27.514425,744.880956,5.67,17.21,1.53,37.35,38.23,11.27,Loamy,1171.6,25.717677,34.67,18.38,1,1.694251,6.21,45.55,27.601061000000016
2.987157271,Kurigram,Rabi,67.5,Ginger,October,Nov To March,0.297815,0.558406,1.07255,0.0252892,8.95415,888.548602,5.68,18.18,2.23,33.26,32.23,8.16,Loamy,89.39,19.356438,28.92,8.29,0,1.29613,6.63,4.62,17.925010000000043
2.68640743,Kishoreganj,Kharif 1,70.0,Wood Apple,May,June To August,0.213171,0.43007,0.492906,0.0100082,27.854538,888.526174,5.43,18.08,1.54,30.74,34.71,11.74,Loamy,1478.68,27.068224,39.55,15.59,50,2.3034,6.51,54.63,26.13535300000001
63.23529412,Magura,Kharif 2,80.0,Jamrul,June,July To August,0.529747,0.836818,1.808872,0.0449918,27.298053,717.9134368905294,6.11,20.14,1.7,31.15,51.14,11.84,Loamy,996.2,27.804227642276423,34.21,18.74,0,2.1582926829268296,7.83,35.83,24.40673100000004
1.564315353,Faridpur,Kharif 2,72.5,Barbati,September,Oct To Dec,0.420668,0.697285,1.404527,0.0350811,24.154708,775.9917718550253,5.74,23.42,1.95,30.59,47.98,12.0,Loamy,1135.85,27.829837398373986,33.44,19.14,0,2.1730081300813007,8.05,40.81,26.632073000000048
1.727272727,Natore,Kharif 1,90.0,Kolmi Shak,March,April To Aug,0.295194,0.554686,0.473744,0.0206754,27.119198,960.0138522252588,6.41,16.25,1.26,44.98,34.37,12.89,Clayey,471.39,29.696393442622952,42.83,14.55,72,2.339508196721312,6.74,15.87,28.58973500000002
2.590277778,Brahmanbaria,Kharif 1,80.0,Jhinga,April,May To June,0.227415,0.450051,0.812173,0.0171133,27.574414,799.0592515618822,5.49,25.69,2.83,33.81,38.55,9.07,Loamy,1184.34,28.060081967213115,39.2,14.82,43,2.309754098360656,6.61,42.21,27.728560000000016
18.49006623,Khulna,Kharif 2,80.0,Betelnut,July,Aug To Jan,0.53785,0.841468,2.361179,0.0515989,29.428074,682.1590194281182,5.95,40.92,3.75,32.45,51.21,10.91,Loamy,1080.92,27.73634146341464,34.2,18.34,0,2.0617073170731706,7.47,38.97,24.91545400000001
0.475242679,Netrokona,Rabi,45.0,Sesame,November,Dec To Jan,0.352414,0.637221,1.296823,0.0290642,9.156029,888.890762,5.87,18.53,1.83,30.16,33.98,10.13,Loamy,80.75,19.912749,29.86,7.75,0,1.154031,4.14,4.06,18.63563500000004
1.927983539,Tangail,Rabi,75.0,Lal Shak,September,Oct To Nov,0.305654,0.562593,0.978389,0.0268991,9.155222,776.4935406679808,6.1,19.62,1.74,30.62,38.7,11.27,Loamy,85.72,19.21658333333333,30.4,8.23,0,1.3789166666666666,4.37,4.46,15.655946000000029
951.2166667,Netrokona,Kharif 1,82.5,Jack Fruit,April,No Need To Do,0.161331,0.350341,0.254628,0.0010553,28.321008,1069.9986016871403,5.77,18.51,1.86,30.27,33.95,9.95,Loamy,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,73.12,26.39801
2.525543831,Chandpur,Kharif 1,77.5,Mukhi Kachu,April,May To Sep,0.22396,0.459259,0.634797,0.0127044,25.421872,794.16339,5.54,32.55,3.44,35.31,38.71,9.46,Loamy,874.75,28.588816,38.54,15.9,42,2.807362,6.4,30.6,26.74742600000002
1.024355641,Gazipur,Kharif 2,75.0,Aman,June,July To Oct,0.438394,0.720114,1.612881,0.0353077,26.110046,822.171508,5.54,16.52,1.3,33.93,33.84,12.72,Loamy,1097.49,30.036974,35.11,18.55,1,1.900017,7.33,36.54,28.66220100000004
1.354166667,Patuakhali,Kharif 2,70.0,Black Berry,June,July To August,0.49179,0.795753,1.567563,0.0431284,27.74094,723.6587753859428,5.69,26.86,2.74,31.22,45.47,9.8,Loamy,2272.77,28.43642276422764,31.57,21.83,0,3.5834959349593496,10.3,79.92,26.63075900000001
5.389057751,Kushtia,Kharif 1,75.0,Chalkumra,March,April To July,0.338443,0.603873,0.736402,0.0284601,24.880723,930.2543662062328,6.22,17.82,1.47,39.7,44.47,12.11,Loamy,638.57,29.175901639344264,42.43,15.23,53,2.4836065573770494,6.75,21.89,27.86969100000005
4.725834798,Rajbari,Rabi,60.0,Pumpkin,September,Oct To Nov,0.407288,0.673431,1.240981,0.0345759,13.864133,810.0591390529381,5.91,20.73,1.69,32.21,49.63,12.26,Loamy,101.19,19.232916666666664,30.32,7.6,0,1.4094166666666663,4.93,5.26,19.59194100000002
11.76981132,Munshiganj,Kharif 1,70.0,Mango,April,No Need To Do,0.367048,0.650277,1.386589,0.0252598,26.76098,1017.2962471629958,5.47,18.9,1.79,36.47,36.99,10.55,Loamy,896.28,28.457131147540984,40.07,15.89,41,2.7607377049180326,6.78,31.49,26.344424000000004
2.525543831,Panchagar,Kharif 2,35.0,Arhar,August,Sep To Oct,0.444803,0.749723,1.462462,0.036437,28.117346,603.8437038808934,5.85,17.03,1.69,24.59,40.01,10.07,Loamy,1342.09,27.18967479674797,33.52,17.55,0,1.518130081300813,4.56,49.36,25.084637000000043
3.998988072,Meherpur,Kharif 2,70.0,Palong Shak,August,Sep To Jan,0.417442,0.698675,1.66154,0.0305242,24.997826,830.342294,6.6,14.55,1.26,37.74,44.27,11.5,Loamy,802.13,26.505306,35.76,17.92,9,2.331945,8.23,30.26,25.47673800000001
12.234978235,Rajbari,Kharif 2,70.0,Black Berry,June,July To August,0.426688,0.724981,1.752102,0.0359857,25.36327,845.20755,6.06,20.57,1.77,32.99,49.58,11.59,Loamy,990.31,27.203188,35.63,18.38,0,2.09749,8.06,36.4,22.55815000000001
17.609548792,Chapai Nawabganj,Kharif 2,67.5,Sugarcane,October,Nov To Aug,0.486153,0.783345,1.460272,0.0399442,24.857056,865.846945,7.0,13.09,1.14,37.93,42.94,11.43,Loamy,691.13,27.816363,37.54,17.49,19,2.377156,8.8,24.85,25.91319500000003
0.840793659,Narail,Kharif 2,72.5,Aman,June,July To Oct,0.539865,0.842863,2.007427,0.0482873,28.329735,730.628031,5.9,14.23,1.38,28.91,36.86,10.33,Loamy,1487.03,26.194509,36.59,18.77,0,1.629862,5.51,56.77,22.67906800000003
5.338403042,Moulvibazar,Kharif 1,70.0,Green Papaya,June,June To August,0.362636,0.642393,1.132591,0.0260386999999999,31.39604,771.5383544087591,5.53,18.11,2.71,27.69,32.55,6.68,Loamy,2078.94,27.40467213114754,36.89,13.58,15,1.5492622950819672,4.69,75.86,26.249135000000024
3.110823631,Sylhet,Kharif 2,80.0,Betelnut,July,Aug To Jan,0.467992,0.774783,1.531139,0.0429122,29.239156,736.6644168555142,5.42,24.03,1.79,27.71,27.09,13.42,Loamy,1626.4,27.889105691056912,35.28,17.48,2,1.23,5.03,58.31,29.333473000000023
3.125,Kishoreganj,Kharif 2,66.5,Carrot,October,Nov To Feb,0.118211,0.243375,0.236327,0.0,25.309763,876.2439398427628,5.45,18.19,1.5,31.26,34.14,12.12,Loamy,1317.39,27.771138211382112,34.22,17.91,0,1.7357723577235773,6.32,47.44,28.563545000000037
3.008953564,Gopalganj,Kharif 2,65.0,Garlic,October,Nov To Jan,0.482637,0.792242,1.659023,0.0446826,27.722064,717.048537,5.73,34.29,2.99,29.97,47.27,11.48,Loamy,1217.08,26.355975,31.02,20.66,0,2.256029,7.64,46.18,25.042652000000032
3.023053845,Satkhira,Rabi,60.0,Maize 2,December,Jan To March,0.472609,0.779877,1.828984,0.0330524,10.470415,744.369844,5.96,36.99,4.35,34.37,49.86,8.5,Loamy,162.41,19.665823,31.24,9.2,0,1.246244,4.03,8.26,17.574495000000013
0.408398794,Madaripur,Kharif 2,35.0,Mashkalai,August,Sep To Oct,0.407615,0.676143,1.642706,0.02965,26.065913,788.976431,5.48,29.38,3.58,31.51,43.64,8.2,Loamy,1302.6,27.483425,34.91,18.35,0,2.162164,7.69,47.39,24.173320000000047
5.836419099,Habiganj,Rabi,60.0,Pumpkin,September,Oct To Nov,0.425499,0.722594,1.619782,0.0301221,7.79785,823.264109,5.5,22.23,2.17,29.68,33.71,10.24,Loamy,81.35,19.594221,30.98,8.84,0,1.030004,4.73,4.15,18.211569999999995
2.205355992,Barishal,Kharif 1,70.0,Date Palm,April,No Need To Do,0.300675,0.560568,0.863648,0.0143451,26.176333,830.078128,5.51,39.89,2.72,28.24,42.85,14.64,Loamy,992.85,27.282548,36.54,17.76,11,3.109082,6.42,36.39,29.159637000000032
0.734302787,Chandpur,Kharif 2,75.0,Aman,June,July To Oct,0.425751,0.71938,1.479558,0.0333482,24.406801,770.20823,5.51,33.2,3.46,34.26,39.5,9.59,Loamy,1316.59,27.307174,32.39,20.25,1,2.639601,7.69,48.21,25.647313999999994
0.6995305164,Naogaon,Rabi,85.0,Groundnut,October,Nov To March,0.344968,0.60618,1.082094,0.0304908,10.83142,852.6830670980565,6.67,15.57,1.26,42.98,37.9,12.35,Clayey,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,4.02,15.893539000000033
2.14461179,Rajshahi,Rabi,87.5,Karala,February,March To July,0.399402,0.667167,1.229328,0.0305882,11.907224,882.21322,6.74,17.78,1.25,45.28,37.66,14.22,Clayey,68.54,18.550436,30.28,7.55,0,1.315252,5.4,3.69,17.696131000000037
2.525543831,Brahmanbaria,Kharif 2,35.0,Gram,August,Sep To Oct,0.339318,0.617889,1.195254,0.024412,25.945132,757.6894362057643,5.49,25.69,2.83,33.81,38.55,9.07,Loamy,1124.16,27.68121951219512,33.87,18.72,0,1.6234146341463416,5.66,40.61,26.756415000000004
3.139194139,Bogura,Kharif 2,70.0,Puishak,August,Sep To Jan,0.350974,0.623394,1.03562,0.0346406,25.170466,788.5407535084446,6.3,15.58,1.32,36.99,42.73,11.79,Loamy,913.65,27.936585365853656,34.8,18.46,0,2.2352032520325205,7.91,32.7,26.089080000000024
2.525543831,Chattogram,Rabi,57.5,Palmyra Palm,September,Oct To Nov,0.576953,0.89577,2.424532,0.0471731,12.425271,698.548966,5.44,21.62,1.84,31.62,39.63,11.73,Loamy,96.49,20.229334,30.93,9.1,0,1.701447,4.53,4.77,18.428634000000045
2.118772477,Sunamganj,Rabi,62.5,Maize 2,December,Jan To March,0.435045,0.707275,1.644551,0.0378211,9.798184,874.976524,5.59,20.49,2.37,29.32,30.07,8.65,Loamy,88.32,17.996896,31.04,9.74,0,1.188717,3.29,4.91,17.549418000000003
1.345827366,Jhallokati,Rabi,55.0,Wheat,December,Jan To March,0.496986,0.784239,1.974077,0.0416872,9.114608,675.894949,5.43,47.2,5.82,28.86,45.11,8.11,Loamy,227.26,18.650532,29.87,9.06,0,1.503098,4.21,12.18,14.852753000000009
0.156579607,Noakhali,Kharif 2,77.5,Rape & Mustard,October,Nov To Feb,0.392612,0.676628,1.201052,0.0326181,28.498852,706.643665,5.59,27.77,2.08,34.37,38.1,13.36,Loamy,1455.51,27.450237,32.0,20.91,3,4.034567,12.26,53.02,25.288693000000023
2.525543831,Joypurhat,Rabi,62.5,Cheena,November,Dec To Feb,0.413612,0.686368,1.673736,0.0354515,9.351738,872.9465574969236,6.43,14.77,1.39,37.87,40.91,10.62,Loamy,73.46000000000001,18.282833333333333,30.31,7.21,0,1.37525,6.18,4.02,17.148551999999995
1.046677193,Bandarban,Kharif 1,62.5,Taramind,February,March To April,0.465625,0.752338,1.724572,0.0414824,26.969169,591.136157,5.42,19.08,1.96,28.81,32.32,9.72,Loamy,1124.82,26.894462,37.3,11.95,23,0.104111,0.93,41.82,27.848577000000034
4.812010444,Bandarban,Rabi,80.0,Banana,January,Jan To Jan,0.765234,1.0,5.037757,0.079625,11.686384,451.41043691874046,5.45,18.91,1.99,29.82,31.59,9.5,Loamy,81.51,18.951083333333333,31.46,7.86,0,0.314,1.03,4.3,17.97954900000002
1.730650724,Sunamganj,Rabi,60.0,Maize 2,December,Jan To March,0.453816,0.74712,1.480944,0.0381772,12.119972,881.195844,5.56,19.67,2.37,27.98,30.85,8.29,Loamy,84.8,18.173476,31.21,9.02,0,1.157149,3.75,4.67,18.44840000000005
0.8399334151,Narail,Kharif 1,72.5,Aus,March,April To July,0.393546,0.680216,1.364439,0.0310481,30.430339,953.5573172586392,5.82,14.55,1.37,29.34,37.04,10.61,Loamy,1997.22,27.314098360655738,37.3,15.39,15,1.924918032786885,6.08,73.12,26.728714000000025
4.898576512,Chuadanga,Kharif 2,75.0,Cabbage,September,Oct To Jan,0.405787,0.687817,1.340422,0.0334277,25.453854,710.1506447053257,6.47,16.55,1.33,42.32,43.43,12.43,Clayey,774.47,27.95178861788618,35.82,17.95,3,2.198455284552846,7.92,27.71,27.131348000000003
